label,x,y,z
6,0.36460599886898587,1.0,1.0
6,0.06242798523439831,0.8428066828339937,0.8111746654055464
6,0.0,0.6171646631740304,0.6308562417638625
6,0.21414741383507419,0.458213412347787,0.49390995860326875
6,0.45654084446558335,0.40450841198298765,0.3545643467302356
6,0.1967558869535148,0.6873139477861397,0.28580841177676225
6,0.15659614681212558,0.35157475356078666,0.08149496234869207
6,0.14601816863096106,0.17766926962811155,0.022046035368186424
6,0.14501199049748392,0.033290755258101906,0.0
6,0.5279201948440236,0.7215564482552971,0.2871196112998388
6,0.6092314971206577,0.3349257460872999,0.09686364149437787
6,0.6399380314112335,0.13707091155194362,0.08038370895482116
6,0.6774524967823522,0.0,0.07900807958588629
6,0.7972419983247009,0.7487439830791172,0.31826779058214977
6,0.755192865373116,0.4174161387965396,0.1553581920688465
6,0.6135707963662738,0.4573110330210578,0.24605499817795268
6,0.5418138170977878,0.5507312503108054,0.3542492515010303
6,1.0,0.760888716592273,0.3423669373838938
6,0.8987086964500388,0.49017201469796606,0.26207473172596624
6,0.7579398814807047,0.5106643014600323,0.3716697505027932
6,0.7072527217368183,0.5899070723526002,0.4755664784634584
