label,x,y,z
28,0.24839669021248698,0.0,1.0
28,0.6014152117046103,0.09517014218964927,0.9246786194585765
28,0.7770418248258688,0.29792631694846655,0.7726736354869076
28,0.7348589123298255,0.47307515162605474,0.641627827605557
28,0.6517587029671428,0.5888451917753623,0.5053806015715469
28,0.7630702901476415,0.3398585392103194,0.3981355501238293
28,0.8538765442485798,0.6159534956570825,0.21159795976030119
28,0.9332517292557287,0.7710186820667977,0.09743877168930005
28,1.0,0.9041872207653646,0.0
28,0.49171091020182645,0.34070370617344065,0.33104698583804526
28,0.37435648293265766,0.6610266374916065,0.1431930865170747
28,0.3013540086464069,0.8525783795435478,0.08512353232657233
28,0.24519494430932118,1.0,0.02142128197128598
28,0.22225174926343427,0.328992018212185,0.30755375661657475
28,0.19851132410482192,0.5767468980821688,0.2324306855166711
28,0.2554748008079009,0.5103243735296809,0.3750339209674101
28,0.2999098627214892,0.4201681649641851,0.4515246788792995
28,0.0,0.30804971132508224,0.2716091898992345
28,0.021814042228571105,0.48769933146517835,0.23536615992966917
28,0.06752087598864999,0.42705278649221595,0.3783712617674295
28,0.09293681823102128,0.3437173079338692,0.48016138165240113
