label,x,y,z
2,0.5034511726876748,1.0,1.0
2,0.8570113713572418,0.9809916422825967,0.7127337936411722
2,1.0,0.9056965138397385,0.5055078669469025
2,0.8247519263890278,0.8975165917147401,0.30167871605123137
2,0.5400894329068855,0.8885263784909903,0.08867582937752999
2,0.8569870116873746,0.5718756665230241,0.5582436927363548
2,0.9300660212890347,0.3156167537394767,0.2833881587982111
2,0.9601350710775665,0.1742186131901328,0.11931236020622553
2,0.9805662504016054,0.034090821578252856,0.024008252219516604
2,0.5179504432143177,0.5728761416482593,0.5122654798062783
2,0.4678544529476517,0.3026936152074898,0.23117559199024376
2,0.42204378946924886,0.13897764701509854,0.07839264894087318
2,0.3851882673296008,0.0,0.009928132830558961
2,0.2625913158435293,0.6432171101336277,0.4492478749649145
2,0.14506775938439823,0.5253555821857837,0.051115463376290644
2,0.27185128224035227,0.7101002785459359,0.0
2,0.40082651701490024,0.8447790299342292,0.08043216101073702
2,0.07612330996560678,0.7636970167559494,0.3731113198459824
2,0.0,0.7488144470215273,0.05139185261281754
2,0.13842349483574998,0.8812317496160326,0.07048657867980199
2,0.293684788505396,0.9853648703986264,0.16860403435149865
