label,x,y,z
16,0.2532344202693957,0.28037945482858434,1.0
16,0.5830774175893388,0.34606232903627937,0.9438023102199788
16,0.8371181353406973,0.4620011209705958,0.7934294134671106
16,0.9417706618480665,0.7125624787549548,0.6005651116756764
16,1.0,0.9004311479059977,0.3522882563373561
16,0.6933430776782108,0.0611047632874452,0.6323774018353788
16,0.8385064873012219,0.4444362236831911,0.32405791701398184
16,0.923704168639426,0.6759285175338368,0.09653891018806708
16,0.9662907926800134,0.8930994697376329,0.0
16,0.47464207993258595,0.0,0.5213862551218266
16,0.5949156021006086,0.4154899151035781,0.49767956226905713
16,0.6365417276593157,0.35153386608519516,0.5197640544722182
16,0.615069238420808,0.27638556083778243,0.49781342366794973
16,0.24428478970024195,0.02507944861648078,0.39920641922343425
16,0.32488684687189157,0.4212245940669525,0.31921908486978257
16,0.33381747379668925,0.3562131854340829,0.38924751728447776
16,0.33115967839318217,0.27541186595536915,0.4206832579033531
16,0.018246213388121744,0.09504029840432697,0.25397864301028417
16,0.0323577767256395,0.5780774167700272,0.09433727631493498
16,0.01769130697292578,0.8121152770982077,0.17584194249632226
16,0.0,1.0,0.27212445662035667
