label,x,y,z
1,0.6018720294506748,1.0,1.0
1,0.8418102756271523,0.9535970747655869,0.7639631660413516
1,1.0,0.8767735985246186,0.5504858149298262
1,0.8756566477455872,0.8817079545245644,0.328556665164282
1,0.6552582223311881,0.9153219974256439,0.09388037639414536
1,0.7152802754902534,0.5321973145809769,0.5825402844513845
1,0.6931399989794813,0.2781234185590196,0.3073486962614386
1,0.6784619539447402,0.12796374396429339,0.13789994080033313
1,0.6629052672452095,0.0,0.019085839844774626
1,0.40194682600032605,0.5791760187384822,0.5203336430778626
1,0.3846403231808322,0.5280988785838335,0.12054876356161115
1,0.516441551039,0.6914886347830822,0.004128961601846068
1,0.6373076726823337,0.8061848368273749,0.0
1,0.16990079812025444,0.6774254080139408,0.44343556144805557
1,0.15782071976433487,0.7018481462866942,0.07928067082336768
1,0.3707936274833139,0.8472527887990882,0.11484945584982008
1,0.533278864187636,0.9337493509480062,0.22167580084598298
1,0.0011294154543859277,0.7990378942307993,0.34694001169130617
1,0.0,0.8249659822181432,0.11807481894739277
1,0.18705422314262496,0.9241036665671194,0.186608166910227
1,0.34238711756997087,0.9738121177877186,0.2932459698680113
