label,x,y,z
29,0.3318676449131125,1.0,1.0
29,0.5672970748077523,0.896489701274807,0.8745596401324242
29,0.7591697994931036,0.7613523591911681,0.709196025592256
29,0.8710213404474163,0.7023906034017904,0.557534416837238
29,1.0,0.7056294842434911,0.39298557658099664
29,0.4758294709651387,0.4941832193934864,0.4583608509818792
29,0.44475963850755573,0.289215819701135,0.24013571494785127
29,0.40602799639011933,0.1810963090257573,0.10924011103581678
29,0.3699194621926242,0.07366536628356493,0.036546405143938726
29,0.3158061976823989,0.5629975289533252,0.4278239555477037
29,0.32143429710903315,0.3055466868921236,0.17887215341006762
29,0.3468706261269619,0.13866312623083357,0.0743491732566255
29,0.3550814835096543,0.0,0.0
29,0.20453792986671904,0.7106931436730832,0.41569314723026907
29,0.20706196421462578,0.5082298948830427,0.16671150466907847
29,0.22983771748900733,0.3992516973273118,0.09311627540697362
29,0.23329664608938597,0.3001391113206895,0.061236786293687916
29,0.1369657907962453,0.8825447293288008,0.4078284376530846
29,0.10259230504572696,0.7081779580282533,0.22212363862006812
29,0.04439432722739907,0.5681787083907447,0.19793829086231995
29,0.0,0.45032600307648624,0.18587401496960804
