label,x,y,z
26,0.31466199170479325,0.7140126298126549,1.0
26,0.4858731510931451,0.42183381501762657,0.7892684144716813
26,0.562845565090402,0.14147427980281005,0.6125332763482677
26,0.4138508902052751,0.01945256430909858,0.4582750592951573
26,0.26094049619940074,0.0,0.2999692845698258
26,0.6520272603780536,0.2959423319027379,0.50701511408212
26,0.8570787189464232,0.2148279820250751,0.25650329825005946
26,1.0,0.1566889861589774,0.09505100818667314
26,0.8559488999477027,0.14065938655589075,0.0
26,0.7277053984626568,0.544488673419885,0.506758140016989
26,0.6212458597971917,0.5630790710354675,0.24481256336027757
26,0.6193003345053629,0.5810677648793173,0.12588309274882395
26,0.48672503790731864,0.6101340500538596,0.052071111126556234
26,0.7448549654476024,0.7721630998162761,0.5010575906667466
26,0.4944249106176673,0.796190861721497,0.2516216555982126
26,0.3063454055671955,0.791218429484311,0.18595162104253724
26,0.019909154000743345,0.7828510294366703,0.16482873714906385
26,0.6617548868371975,0.9877795845719665,0.4843764194321232
26,0.4693929237479073,1.0,0.3019031224831406
26,0.24628245146054184,0.9756743694846689,0.26231710831910166
26,0.0,0.9502261093540382,0.24306960674319272
