label,x,y,z
3,0.2074145565416754,0.651741978777704,1.0
3,0.5897009469361054,0.28367423911798784,0.7692717236043396
3,0.8401909996153288,0.0339262849130472,0.5531411024611648
3,1.0,0.14362966765189414,0.35200310571337357
3,0.9988145063271118,0.5389896226800376,0.15825536676607346
3,0.16714769761619028,0.0,0.5248001248972286
3,0.665936482416073,0.1280793029362234,0.2776407267825567
3,0.9194593718879831,0.3129083482211853,0.11317780672725646
3,0.9380387604220173,0.44856944492268863,0.0
3,0.024400899562426914,0.29365757486701033,0.49097085903254756
3,0.7225668394999735,0.5453478231971819,0.2809420043252869
3,0.8189972289853203,0.6579416246723805,0.2193735741183224
3,0.7004209884590963,0.6955398905012168,0.13788842776623034
3,0.0,0.5845908930388916,0.44385621983054757
3,0.7155298903341571,0.8213657959241852,0.279823510347141
3,0.7578229913598703,0.8760463203716264,0.30354908829930016
3,0.6262562278727682,0.8553197077790261,0.2997080677169317
3,0.041563684581902335,0.8381918046478927,0.3664133940821503
3,0.60933146295601,0.9749771977632588,0.2931537240400877
3,0.6465493611463662,1.0,0.34606785859334666
3,0.551483364314337,0.9760094043711427,0.35950294949038686
