label,x,y,z
19,0.10968629599851146,0.10927636770369395,1.0
19,0.4687829495607484,0.2647576241768663,0.8410750808662399
19,0.7627460921429754,0.4964245875227307,0.6600684864089863
19,0.9057448386015644,0.7798273659511208,0.4663186310757786
19,1.0,1.0,0.26832823183552285
19,0.7977889191036183,0.036265178616491714,0.6580523362007087
19,0.9006999461142208,0.5280488774193081,0.3739417292702489
19,0.9314671897058246,0.7854450293742627,0.14356652748174434
19,0.9537561005587164,0.9421079656400156,0.0
19,0.5332922504055659,0.0,0.5901161334172157
19,0.5548129901713932,0.6000860117823449,0.41132330251598104
19,0.49073443415095186,0.5476360510860423,0.3258745263870722
19,0.46477764861123205,0.3998686552332851,0.2346069598993354
19,0.2510804184085657,0.04623541297895431,0.5046775514946047
19,0.3001614297314076,0.6020598099218187,0.3606448626318879
19,0.2549377752968697,0.5304708676642542,0.3882648126759301
19,0.2536364365738204,0.3878732453490625,0.3986855270839231
19,0.0,0.11215259445202848,0.3902768717882592
19,0.06014950316401135,0.5643074071980921,0.3088523927297331
19,0.03205037381481159,0.509226924528741,0.3739519681879779
19,0.002913928990264712,0.3806477720802611,0.42211364632513454
