label,x,y,z
18,0.34905100683885365,1.0,1.0
18,0.045298006848183595,0.8276587303180293,0.8219160727323619
18,0.0,0.5704573402861689,0.6773224706869725
18,0.1706168030211477,0.35954663390965863,0.5941989272711785
18,0.3803804314717887,0.2518243499112162,0.5196937017820887
18,0.2134440194743506,0.6149439129905355,0.31099956780049814
18,0.2346916094658384,0.3078474644764432,0.11243330582910814
18,0.23581724054093955,0.13945396288877202,0.06755812661552471
18,0.2584149292378144,0.0,0.026041656017572436
18,0.5423955690419074,0.6419861746157274,0.2949242302653283
18,0.5352109584109228,0.331702340761199,0.0
18,0.424208696721181,0.40096775682738744,0.07808529475593914
18,0.38673138359322734,0.5007941701089625,0.20565002569406263
18,0.8046088857349998,0.6798607960969918,0.3100153134264962
18,0.7793455753259034,0.39930398048495896,0.1070025218442956
18,0.6547045726086925,0.45976026366179995,0.3499902461314709
18,0.6211282763904508,0.5489006732046872,0.573558003087582
18,1.0,0.7169178304905122,0.3169378579469055
18,0.9728202080139884,0.48388276256120194,0.2455783014133132
18,0.8580431581552822,0.5225197739659396,0.4534575726251231
18,0.8417805057820995,0.5985366395431146,0.6293260654292024
