label,x,y,z
33,0.0,0.8098916816692487,1.0
33,0.08914317349621435,0.504297982191732,0.9338702813745963
33,0.2998349759976222,0.4058476349623546,0.8084319175052677
33,0.49906001914528836,0.46974411620897083,0.7420534092336757
33,0.6286693208049731,0.5201434253096214,0.6666977379450976
33,0.3208471613176988,0.35537245432252335,0.3382815198149599
33,0.5618799181602886,0.20385441469322607,0.1555099425436736
33,0.7227259254259173,0.09936525495647222,0.06041536712826744
33,0.8492443272488841,0.0,0.0
33,0.3229837907398753,0.6008876033398464,0.3146645527529476
33,0.6565018449863106,0.6042273560922973,0.12501914386845867
33,0.851795762179264,0.6385189500877675,0.06396478784026699
33,1.0,0.6467336834039906,0.019891155259862733
33,0.322378457767274,0.8252659718956832,0.3371298321065467
33,0.6615576273451549,0.8283692115167376,0.19281142778637353
33,0.858331126390204,0.8141582848910728,0.15873122924211183
33,0.9921388368189425,0.8047544291181854,0.1393985116568515
33,0.3259884088534302,1.0,0.3774714696677156
33,0.5729438480178748,0.9185776615454939,0.33134238326513993
33,0.6269725376434637,0.8156190461917171,0.3888501137342612
33,0.6461562036695045,0.7455085922176408,0.4265580396233406
