label,x,y,z
27,0.4118481005473966,1.0,1.0
27,0.7386815303456598,0.983734054026489,0.7744871610033044
27,1.0,0.9076123187663224,0.5917086486149221
27,0.9731090459667707,0.8580631043307916,0.42694321925041684
27,0.8018866530177167,0.8547341965233667,0.23884850143598396
27,0.8496057550247981,0.626287010659186,0.5453837164927122
27,0.8490299214702556,0.3735524181139191,0.307901205256305
27,0.8144870026562835,0.21906934207916662,0.14677875257121106
27,0.7752759300982996,0.08306696530225234,0.03429231875481236
27,0.5436666881471107,0.6176048679386382,0.5052553219816082
27,0.5463548967431114,0.32701419659437303,0.2743413886149123
27,0.5210188115481232,0.1547733952681031,0.11260617692141724
27,0.5058567711581881,0.0,0.0
27,0.2736238080570584,0.6503746312308293,0.457461314516387
27,0.27631438147258497,0.3823313877049563,0.2422636823582188
27,0.2548855693391689,0.21475554362074722,0.1200957607882129
27,0.24073508050141268,0.0618723702427143,0.04878982489067473
27,0.02490568804128502,0.7053103244716844,0.3973341407311532
27,0.002423348809106447,0.496874670687779,0.21365695746009752
27,0.0,0.37021802345049976,0.14366438604941892
27,0.01705271360084566,0.24951606737019996,0.10356142667696662
