label,x,y,z
11,0.3846597349975962,1.0,1.0
11,0.6955890292529208,0.9932067441479784,0.70641106995883
11,0.9565289380330546,0.9144056005171586,0.49320803704329236
11,0.9704762462309566,0.8324346407495471,0.29155701118308114
11,0.7870637622488363,0.7655040077018902,0.10327670389577696
11,0.9539347363428912,0.5312105507017987,0.6190670312017865
11,0.9718333679266314,0.28723770985292607,0.3515176160799369
11,1.0,0.1350849746553432,0.17379081502831978
11,0.9906710449363986,0.0,0.06261376494273684
11,0.6398790358108639,0.5104125338830455,0.6170813995232938
11,0.6642084728152854,0.40618696782463215,0.162718605090531
11,0.650937064442288,0.6086535980534415,0.002754982105418793
11,0.6232464598046573,0.748488961826258,0.0
11,0.3512053546877467,0.5153885209651778,0.5938592697932271
11,0.3385175973446539,0.37458764645660336,0.23592729541181767
11,0.38799133570933114,0.548066412156557,0.2642236762126063
11,0.4222913299733484,0.6809042507442479,0.38748095432190016
11,0.09981497020541323,0.5464839317372812,0.5445200609648757
11,0.015571123525275874,0.36508721502867403,0.3519645469045779
11,0.0,0.2704165290998832,0.3609531100108492
11,0.013772272022773625,0.15224065077643156,0.42035887097310526
