label,x,y,z
35,0.0,0.9998933231011718,1.0
35,0.37202078579151837,0.7207281483950089,0.8631937356440297
35,0.661976165703444,0.4458391461217159,0.6664318461536547
35,0.8135399088945817,0.2116482077040568,0.4768342405092137
35,0.7650925772108219,0.0,0.3197029951553275
35,0.278981344664679,0.3600758811801277,0.48752078816513916
35,0.906992034833396,0.4326529717785851,0.17062650663590834
35,1.0,0.5265489030885857,0.04443634186870637
35,0.9248989417665591,0.5712527258428509,0.0
35,0.18583989811115095,0.5543957084462469,0.4209177111803556
35,0.8916789801788884,0.6272696750654739,0.17196517124236493
35,0.8974670595332814,0.7038430146064656,0.20144522843654422
35,0.7563352656075589,0.7236820234540325,0.2155286939415229
35,0.16768234927240985,0.7568655680875643,0.3492808470707952
35,0.8319655862834759,0.8072348438175776,0.17446532124077815
35,0.7756918153760066,0.8539783454164906,0.33297764139226177
35,0.5954074242463985,0.8554499077534259,0.43689481479665887
35,0.2041320941131211,0.9392123606274586,0.2617602638165971
35,0.7136247191207715,0.9851479294344718,0.2130709541342505
35,0.6474919780018011,1.0,0.34519193028673106
35,0.4687889624299441,0.9799893984663335,0.42875954526558846
