label,x,y,z
13,0.0,0.87380341618039,1.0
13,0.1449488783857346,0.42545968584292254,0.9233224589046015
13,0.4262710249956694,0.14117329905490056,0.7674422595032068
13,0.7223270754667683,0.026776330251861578,0.6109320757760569
13,0.9150404813072518,0.0,0.45082549057940347
13,0.26398124409300433,0.1341036426873563,0.5280305521006426
13,0.6189605662651246,0.09035997491848372,0.31701018861824487
13,0.7810075868762963,0.07811421391375215,0.21637082204731728
13,0.9147964866413949,0.05449389334298811,0.15008701855653434
13,0.27425617629499244,0.371446278209608,0.40260218741701986
13,0.7973675732323451,0.3826745559698254,0.2136587255495879
13,0.731471732209888,0.4382746209719439,0.21668430117598414
13,0.6087703944360987,0.4616391511761625,0.21263722340954416
13,0.29800800779795433,0.6109915229558335,0.28289504782915675
13,0.7275674060980563,0.6289758029343427,0.08919014045011886
13,0.6456214066847955,0.6699941946943238,0.08748445424992521
13,0.5465336504852532,0.6786694358362304,0.09013877055062382
13,0.3224477972795212,0.8480605222720133,0.15585696874381996
13,0.6763346981399213,0.9067154705312463,0.01935852198280456
13,0.8602375512316793,0.9437499138127068,0.0050318050902498634
13,1.0,1.0,0.0
