label,x,y,z
7,0.8625875010147308,0.022666779231066574,1.0
7,0.9727045228892038,0.1355986000262038,0.8433495869680078
7,1.0,0.4241952668339935,0.6471295405423058
7,0.9134130235230203,0.7065426053330975,0.4490976717416363
7,0.8103062301346938,0.9683129544171799,0.22845982796831835
7,0.7681550945729076,0.21911854559446906,0.4988717279958803
7,0.7466607552094716,0.7161398059867393,0.25877207225588117
7,0.7619691396956432,0.9086980799836865,0.1041127815585505
7,0.7627614102572108,1.0,0.0
7,0.5170373296032871,0.08922916516880025,0.4496238167300804
7,0.3660172910122954,0.6823599644169569,0.27734596561332636
7,0.4348129148687719,0.8031188522239027,0.24481118409342517
7,0.5128043411743402,0.8218152312158784,0.1815205905112358
7,0.3158474406928894,0.026446538131148715,0.39893884838381494
7,0.17140363804397374,0.5779195744063627,0.24918186787850186
7,0.25900222304094517,0.6937072575729829,0.28508060304864324
7,0.3437970288683098,0.7215444002676494,0.2902205362918618
7,0.16679129642002985,0.0,0.3270924012133265
7,0.0,0.436271556437477,0.21862352925660655
7,0.09333649721183207,0.5776460128528838,0.24947672548128028
7,0.18063768803741703,0.6432890115183943,0.2555192419078952
