label,x,y,z
24,0.0,0.739984035459451,1.0
24,0.0877925051662095,0.3683725794955162,0.9401744043728318
24,0.30153298953004554,0.24498917850757504,0.8036846775226659
24,0.48552279809818705,0.3197845652312641,0.7094965788442517
24,0.594927755375898,0.43018325691769715,0.6150068521612103
24,0.32965421510389104,0.3036237127507574,0.30763125872600255
24,0.5812384618223557,0.15200032664574836,0.13979942332234113
24,0.7417484688557818,0.05748748849439024,0.06196054100019769
24,0.874933522307431,0.0,0.0
24,0.35311144807597694,0.5966179185743535,0.25673318939764317
24,0.6573901023842758,0.6081159570774507,0.08229073809634858
24,0.8541853133883882,0.6242638302566982,0.04950205177456473
24,1.0,0.6747592610018507,0.012405581089678498
24,0.3410755008694207,0.832114901427615,0.26373953455007326
24,0.5446882763751489,0.7827675980396929,0.21532937688982517
24,0.4847743183563927,0.688144165425521,0.3860251847643671
24,0.4038086706293523,0.6498557675147558,0.4955289964016929
24,0.31069025019508534,1.0,0.2637711024155777
24,0.48331293754800797,0.9203000598129466,0.2733841075152362
24,0.43267917248249677,0.8296234163900453,0.4546741795610975
24,0.34849604426199604,0.8066284209922893,0.5878834667614793
