label,x,y,z
25,0.0,0.8700321491085138,1.0
25,0.09639716417173065,0.5256446681602,0.9788840376994307
25,0.3145518996097031,0.45779782304981004,0.905323892104468
25,0.46233362976137543,0.5627832191138611,0.903763317393648
25,0.5472884244849563,0.6577605789885191,0.8936197871324727
25,0.3996638011955931,0.40605577124140635,0.4088544282921403
25,0.6079939232251371,0.2370823802958031,0.20674347687886324
25,0.7405548144854504,0.09158841135369546,0.08194953330977933
25,0.8473482041401117,0.0,0.0
25,0.42366360357689836,0.6383183958251843,0.3924955046034273
25,0.6927310903611482,0.5818101048881525,0.21264236135164605
25,0.8657077219504965,0.5328657086183018,0.09877180111503446
25,1.0,0.5119666126134671,0.010393624045540017
25,0.4139489155674127,0.8555317655729995,0.42977633812367083
25,0.6759260906081715,0.8845921405458604,0.2632197489886694
25,0.8297225927572749,0.8736708416853286,0.12479297400455266
25,0.9454112939084037,0.8955478118461351,0.02799240531092899
25,0.38169606244750753,1.0,0.5010202092029382
25,0.46550269255471566,0.8995041231699396,0.4069356062201129
25,0.4025742305222074,0.7586371632207933,0.4293773623190641
25,0.3489748530210958,0.7021027666333239,0.448987182016341
