label,x,y,z
34,0.0,1.0,1.0
34,0.558243030889427,0.9798562297901066,0.6891268378112799
34,0.8815851635314841,0.876039604489435,0.5143658857474909
34,0.8707145598207834,0.7480298832579484,0.3213208731043388
34,0.6161627518452419,0.6968910048330087,0.11890162708138585
34,0.9045467669798418,0.4955837681438201,0.833267396168645
34,0.8973859138216712,0.16603660333973638,0.5153318391253348
34,0.9717303072579253,0.1501242760950857,0.2296989885312929
34,1.0,0.22664869539042998,0.06140694962959829
34,0.677580026466547,0.39735667283817033,0.8089072245516278
34,0.6229145189649649,0.0,0.47893294073071285
34,0.7139269250929153,0.05618450569639586,0.20462768598433784
34,0.7044429910893143,0.228917813916251,0.0473415666511443
34,0.4399976352187713,0.3828790198262895,0.7291417410237236
34,0.37192941339173496,0.0087701252913208,0.4032027570081023
34,0.4888673172982163,0.07226180711958201,0.1311911912191963
34,0.5044373958480143,0.25248351816675174,0.0
34,0.18795524018101134,0.42465155049011355,0.6161236017809117
34,0.13162963514276046,0.13958062272520422,0.3549446201858959
34,0.21794098287275523,0.163402359776401,0.1741856966840796
34,0.2660753657889,0.29207464936864536,0.07260734147787254
