label,x,y,z
5,0.3549635417130938,1.0,1.0
5,0.0687047057040728,0.8430631039744919,0.7892346352219982
5,0.0,0.5601363692797774,0.6231891778056518
5,0.19371863383935178,0.32765836393402403,0.5282507254461899
5,0.4292367159016963,0.21859649554514343,0.44208199895501343
5,0.20425498961518235,0.6998705133123724,0.2466236283675385
5,0.27167997824982393,0.3203455165653852,0.08311421645495236
5,0.2730911769162886,0.13887587062367246,0.09255459431418132
5,0.2950101619674995,0.0,0.1028274719462851
5,0.543026238378364,0.7314711559361985,0.2631953086290092
5,0.5430362666357648,0.33327554342091675,0.0
5,0.430437321162743,0.38497626325952256,0.08473541166482668
5,0.41494644910547945,0.4927011340617845,0.20421445515513406
5,0.8036795904905378,0.7429348103689271,0.3083614376109914
5,0.7636830000980541,0.3884183050106837,0.14047028776340997
5,0.638025592112887,0.44835912068360617,0.331919202923018
5,0.6243771337903248,0.5459591988304813,0.5078689918763639
5,1.0,0.7401016133079356,0.34142430902545723
5,0.9330112405622956,0.46280809014033253,0.2968674190076953
5,0.8211460292557696,0.5098300641020622,0.4512019421190557
5,0.8320395024201528,0.5993552137126887,0.5732619903399878
